packets_per_second,bytes_per_second,average_packet_size,flow_duration,packet_count,byte_count,syn_count,ack_count,syn_ack_ratio,dns_query_length,dns_entropy,dns_digit_ratio,dns_unique_char_ratio,dns_subdomain_count,inbound_bytes,outbound_bytes,outbound_inbound_ratio,is_tcp,is_udp,is_icmp,unique_destination_ports,unique_destination_hosts,connection_rate,fanout_score,source_ip_count,source_ip_entropy,destination_concentration,aggregate_packet_rate,mean_inter_arrival_time,inter_arrival_std,periodicity_score,repeated_destination_count,label,label_name
1142.0148549501396,68520.89129700838,60.0,0.24731687964171942,129.53571428571428,7772.142857142857,127.32142857142857,2.2142857142857144,75.15178571428571,0.0,0.0,0.0,0.0,0.0,132.85714285714286,7639.285714285715,55.00892857142856,1.0,0.0,0.0,1.0,1.0,29.978586723768736,0.03571428571428571,28.0,4.807354922057606,1.0,3883.2976445396143,0.03459259259259259,0.03548109487147295,0.4936602288887966,28.0,1,SYN_FLOOD
8.408024569896543,1007.6977527536799,143.46479353979353,1.3542022422775561,9.9,1227.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,482.8,744.3,1.5325851513275954,1.0,0.0,0.0,1.0,1.0,0.007561894463483123,1.0,1.0,0.0,1.0,0.07486275518848293,146.93554855555556,74.79676734656579,0.6626708784317072,10.0,3,C2_BEACON
680.8744731964314,40852.468391785886,60.0,0.27640288292075654,123.3157894736842,7398.9473684210525,121.0,2.3157894736842106,68.48245614035088,0.0,0.0,0.0,0.0,0.0,138.94736842105263,7260.0,43.429824561403514,1.0,0.0,0.0,1.0,1.0,39.91596638655462,0.02631578947368421,38.0,5.247927513443589,1.0,4922.268907563025,0.02572972972972973,0.023991720022888807,0.5174774641074237,38.0,1,SYN_FLOOD
15.487071774541715,1558.1345218352324,120.72727272727275,0.19934895639030226,2.272727272727273,218.54545454545453,0.0,0.0,0.0,63.72727272727273,4.774397825846493,0.251453305211659,0.49025752302368153,3.0,65.0909090909091,152.45454545454547,2.3426248198907427,0.0,1.0,0.0,1.0,1.0,0.045081967213114756,1.0,1.0,0.0,1.0,0.10245901639344263,24.4,18.69866305381216,0.5661428515667558,11.0,4,DNS_TUNNEL
84.3893335429866,5063.360012579195,60.0,0.04777489435419437,1.986206896551724,119.17241379310344,1.0,0.09655172413793103,1.0,0.0,0.0,0.0,0.0,0.0,5.793103448275862,60.0,0.09655172413793103,1.0,0.0,0.0,145.0,1.0,18.613607188703465,1.0,1.0,0.0,1.0,36.97047496790757,0.05409722222222223,0.04869709657162501,0.5262666541982106,1.0,2,PORT_SCAN
5.920437837798229,726.7070683115485,127.12033568283569,1.7222698820403561,10.166666666666666,1183.3333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,450.1666666666667,733.1666666666666,1.6074791965998159,1.0,0.0,0.0,1.0,1.0,0.009993970371169197,1.0,1.0,0.0,1.0,0.10160536544022017,120.07239920000002,1.8979030273640825,0.9844396300352998,6.0,3,C2_BEACON
427.31210941064046,598245.1856156483,1400.0176301216597,166.583558132735,62787.5,87903596.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21185.0,87882411.0,6806.444170883394,1.0,0.0,0.0,1.0,1.0,0.005494505494505495,1.0,1.0,0.0,1.0,344.9862637362637,364.0,0.0,1.0,2.0,5,DATA_EXFILTRATION
1501.9130682830307,90114.78409698184,60.0,0.28353456150973533,123.51612903225806,7410.967741935484,120.70967741935483,2.806451612903226,64.11075268817204,0.0,0.0,0.0,0.0,0.0,168.38709677419354,7242.580645161291,46.465591397849465,1.0,0.0,0.0,1.0,1.0,32.597266035751844,0.03225806451612903,31.0,4.954196310386877,1.0,4026.2881177707677,0.0317,0.0291926360577458,0.5205884003763314,31.0,1,SYN_FLOOD
76.16768875729977,70221.1885634275,1232.6666666666667,11.134029442843044,313.0,363129.3333333333,2.0,2.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,196022.0,167107.33333333334,1.0217764792409758,1.0,0.0,0.0,2.0,3.0,0.09090909090909091,1.5,2.0,0.9182958340544896,0.3333333333333333,28.454545454545453,16.5,4.5,0.7857142857142857,1.0,0,NORMAL
10.59089762472654,1175.5401576661673,132.08666666666667,0.26055311031491923,1.96,214.32,0.0,0.0,0.0,60.6,4.716697224539099,0.2237463723286027,0.49602126588326534,3.0,63.84,149.52,2.3430863243595623,0.0,1.0,0.0,1.0,1.0,0.08896797153024912,1.0,1.0,0.0,1.0,0.17437722419928825,11.708333333333334,13.612124395389412,0.4624060693836416,25.0,4,DNS_TUNNEL
307.8913564330098,431054.5845780281,1400.0217140613881,132.37461574816183,40757.0,57060685.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24833.0,57035852.0,2296.776547336206,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,40757.0,0.0,0.0,0.0,0.0,5,DATA_EXFILTRATION
10.446661600844267,997.299415770607,114.40476190476191,0.26761572328424876,2.0714285714285716,206.67857142857142,0.0,0.0,0.0,62.07142857142857,4.728778708630356,0.22119963787762048,0.4888062726546972,3.0,61.642857142857146,144.10714285714286,2.3373311095543707,0.0,1.0,0.0,1.0,1.0,0.10526315789473684,1.0,1.0,0.0,1.0,0.21804511278195488,9.851851851851851,9.39150011171924,0.5119613189272868,28.0,4,DNS_TUNNEL
380.49399060766933,532698.2273240488,1400.0177043177523,165.6216800693445,51087.75,71523688.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27879.0,71495809.25,3245.565680177201,1.0,0.0,0.0,1.0,1.0,0.009411764705882352,1.0,1.0,0.0,1.0,480.82588235294116,141.66666666666666,73.91135832122752,0.6571479939786162,4.0,5,DATA_EXFILTRATION
1032.7151063952779,61962.90638371667,60.0,0.2506421408869483,133.17073170731706,7990.243902439024,130.90243902439025,2.268292682926829,75.33983739837399,0.0,0.0,0.0,0.0,0.0,136.09756097560975,7854.1463414634145,42.94959349593496,1.0,0.0,0.0,1.0,1.0,43.85026737967914,0.024390243902439025,41.0,5.357552004618081,1.0,5839.5721925133685,0.023375,0.02360369409647566,0.4975659806974837,41.0,1,SYN_FLOOD
95.8120697058321,5748.724182349925,60.0,0.04649049666635312,1.8571428571428572,111.42857142857143,1.0,0.09022556390977443,1.0,0.0,0.0,0.0,0.0,0.0,5.413533834586466,60.0,0.09022556390977443,1.0,0.0,0.0,133.0,1.0,19.027181688125893,1.0,1.0,0.0,1.0,35.336194563662374,0.052954545454545456,0.047429990454251184,0.5275169624000332,1.0,2,PORT_SCAN
13.271096540376984,1788.4634155597867,159.2257992007992,1.0037644593444113,10.428571428571429,1440.857142857143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,581.1428571428571,859.7142857142857,1.4853728409950266,1.0,0.0,0.0,1.0,1.0,0.009712170139616845,1.0,1.0,0.0,1.0,0.1012840600274328,120.12419983333332,2.1987264898763144,0.98202522980797,7.0,3,C2_BEACON
8.556027580365491,1034.4543994530554,120.98616321949655,1.2306990062483478,9.88888888888889,1155.6666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,443.0,712.6666666666666,1.5827104837320376,1.0,0.0,0.0,1.0,1.0,0.009367569458505701,1.0,1.0,0.0,1.0,0.09263485353411194,120.095186375,1.6279772990970205,0.9866255751990165,9.0,3,C2_BEACON
822.4527734405543,49347.16640643327,60.0,0.2603583650141072,116.97368421052632,7018.421052631579,114.23684210526316,2.736842105263158,58.59473684210526,0.0,0.0,0.0,0.0,0.0,164.21052631578948,6854.210526315789,46.0421052631579,1.0,0.0,0.0,1.0,1.0,38.854805725971374,0.02631578947368421,38.0,5.247927513443589,1.0,4544.9897750511245,0.026432432432432436,0.02713284689393575,0.4934620478945349,38.0,1,SYN_FLOOD
24.348490885565838,18555.224118532296,879.3333333333334,26.752454275202165,321.3333333333333,262037.0,2.3333333333333335,2.0,1.3333333333333333,9.0,2.08050908761737,0.0,0.4666666666666666,2.0,153656.66666666666,108380.33333333333,0.7036686606627165,1.0,0.0,0.0,3.0,3.0,0.018633540372670808,1.0,3.0,1.584962500721156,0.3333333333333333,5.987577639751553,80.5,69.5,0.5366666666666666,1.0,0,NORMAL
111.3469445370714,6680.816672224282,60.0,0.0473088897732372,2.0,120.0,1.0,0.09392265193370165,1.0,0.0,0.0,0.0,0.0,0.0,5.6353591160221,60.0,0.09392265193370165,1.0,0.0,0.0,181.0,1.0,43.301435406698566,1.0,1.0,0.0,1.0,86.60287081339713,0.02322222222222222,0.015189746379111418,0.6045569406566671,1.0,2,PORT_SCAN
6.540864094923905,841.7579646298663,163.08203463203466,1.520756352305949,8.714285714285714,1176.4285714285713,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,482.85714285714283,693.5714285714286,1.4488203151518952,1.0,0.0,0.0,1.0,1.0,0.005304939180903324,1.0,1.0,0.0,1.0,0.0462287557193004,219.92083733333334,174.9019977344334,0.5570114436151762,7.0,3,C2_BEACON
312.91964922799104,438095.2778289276,1400.0227387225696,161.901776519988,44847.0,62786650.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10771.5,62775879.0,5859.282302293674,1.0,0.0,0.0,1.0,1.0,0.03508771929824561,1.0,1.0,0.0,1.0,1573.578947368421,57.0,0.0,1.0,2.0,5,DATA_EXFILTRATION
2.3112379406417887,1569.7860147684517,735.5,50.89745350459309,108.5,74507.5,2.0,3.0,0.6666666666666666,6.5,1.6963737052243923,0.0,0.4230769230769231,1.5,40723.0,33784.5,0.9597745212347086,1.0,0.0,0.0,1.0,2.0,0.09090909090909091,1.0,2.0,1.0,0.5,9.863636363636363,22.0,0.0,1.0,1.0,0,NORMAL
829.6905759055259,49781.43455433155,60.0,0.26595607027303036,125.98275862068965,7558.9655172413795,123.01724137931035,2.9655172413793105,57.064655172413794,0.0,0.0,0.0,0.0,0.0,177.93103448275863,7381.0344827586205,40.30603448275861,1.0,0.0,0.0,1.0,1.0,61.70212765957447,0.017241379310344827,58.0,5.85798099512757,1.0,7773.404255319149,0.01649122807017544,0.014061422661444091,0.5397642324077743,58.0,1,SYN_FLOOD
10.20645916353175,1393.0245320121544,130.980641025641,1.208818720151907,11.2,1486.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,589.0,897.2,1.5472231822263054,1.0,0.0,0.0,1.0,1.0,0.0069286616844859185,1.0,1.0,0.0,1.0,0.0776010108662423,180.41002099999997,104.80077460412154,0.6325497624234842,5.0,3,C2_BEACON
11.176951420452443,5762.7784325302855,534.5,37.8923241452705,270.5,141045.5,2.5,3.5,0.7083333333333333,0.0,0.0,0.0,0.0,0.0,57199.0,83846.5,1.4522762321144311,1.0,0.0,0.0,2.0,1.0,0.05128205128205128,0.5,2.0,1.0,1.0,13.871794871794872,39.0,0.0,1.0,1.0,0,NORMAL
744.819002606081,44689.140156364854,60.0,0.30392204388091454,121.63414634146342,7298.048780487805,119.34146341463415,2.292682926829268,67.62926829268294,0.0,0.0,0.0,0.0,0.0,137.5609756097561,7160.487804878048,41.58048780487805,1.0,0.0,0.0,1.0,1.0,42.2680412371134,0.024390243902439025,41.0,5.357552004618081,1.0,5141.237113402062,0.02425,0.023076774037980266,0.5123949496439183,41.0,1,SYN_FLOOD
23.699876565313883,25778.685516717862,1076.142857142857,19.824885361216353,305.42857142857144,335390.85714285716,2.142857142857143,2.4285714285714284,0.7380952380952381,3.857142857142857,0.9464552042375726,0.0,0.22380952380952382,0.8571428571428571,153726.2857142857,181664.57142857142,1.1505369738614506,0.8571428571428571,0.0,0.14285714285714285,4.0,5.0,0.034653465346534656,1.25,4.0,1.8423709931771084,0.2857142857142857,10.584158415841584,33.666666666666664,33.69305896208034,0.49980409439641177,1.0,0,NORMAL
20.53637776536949,19619.74197231239,778.0,21.642840778321904,178.0,158808.0,1.25,1.75,0.35416666666666663,6.25,1.5620339881640795,0.0,0.3782051282051282,1.5,87712.0,71096.0,1.0321947616296276,0.5,0.5,0.0,4.0,3.0,0.021164021164021163,1.0,3.0,1.5,0.5,3.767195767195767,63.0,21.275964529643932,0.7475440993361737,1.0,0,NORMAL
7.649816400948988,1119.424238555298,163.77309727309728,1.2393744744010757,8.333333333333334,1267.5555555555557,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,510.8888888888889,756.6666666666666,1.4852216918228984,1.0,0.0,0.0,1.0,1.0,0.005775885552034304,1.0,1.0,0.0,1.0,0.04813237960028587,194.7753275,118.18433736063444,0.6223655933001345,9.0,3,C2_BEACON
87.32315186249252,5239.3891117495505,60.0,0.053539143932838054,1.9238095238095239,115.42857142857143,1.0,0.12380952380952381,1.0,0.0,0.0,0.0,0.0,0.0,7.428571428571429,60.0,0.12380952380952381,1.0,0.0,0.0,105.0,1.0,15.086206896551724,1.0,1.0,0.0,1.0,29.022988505747126,0.06692307692307693,0.060448276094858464,0.5254170214683468,1.0,2,PORT_SCAN
1092.7326443336976,65563.95866002186,60.0,0.2682685284644947,122.21333333333334,7332.8,119.78666666666666,2.4266666666666667,65.53888888888889,0.0,0.0,0.0,0.0,0.0,145.6,7187.2,45.79222222222223,1.0,0.0,0.0,1.0,1.0,76.92307692307692,0.013333333333333334,75.0,6.228818690495891,1.0,9401.02564102564,0.013175675675675676,0.014511279963017872,0.4758802610014002,75.0,1,SYN_FLOOD
81.25197356317904,4875.118413790743,60.0,0.05127181339952173,1.9801980198019802,118.81188118811882,1.0,0.10891089108910891,1.0,0.0,0.0,0.0,0.0,0.0,6.534653465346534,60.0,0.10891089108910891,1.0,0.0,0.0,101.0,1.0,16.05723370429253,1.0,1.0,0.0,1.0,31.79650238473768,0.0629,0.05263639425340607,0.5444171977709584,1.0,2,PORT_SCAN
15.138219070577591,16262.889233879598,1150.3333333333333,23.782754725666987,228.83333333333334,251846.16666666666,2.5,2.5,0.986111111111111,4.5,1.0819755160549456,0.0,0.2611111111111111,1.0,115293.33333333333,136552.83333333334,1.1631058866187847,0.8333333333333334,0.16666666666666666,0.0,4.0,4.0,0.02912621359223301,0.6666666666666666,6.0,2.584962500721156,0.3333333333333333,6.665048543689321,41.2,46.38275541621045,0.4704122381650305,1.0,0,NORMAL
10.344947166729538,1166.1320894967262,146.66666666666666,0.2895683334557585,1.8205128205128205,212.6153846153846,0.0,0.0,0.0,61.07692307692308,4.727143486238662,0.2330248959188127,0.49699755612651914,3.0,63.256410256410255,148.4102564102564,2.346700790437297,0.0,1.0,0.0,1.0,1.0,0.14130434782608695,1.0,1.0,0.0,1.0,0.2572463768115942,7.2631578947368425,7.077333018819997,0.5064790277068261,39.0,4,DNS_TUNNEL
13.92907474703262,15788.69166281002,1001.8333333333334,27.48386710643433,272.1666666666667,264676.1666666667,2.8333333333333335,2.6666666666666665,0.9388888888888888,4.0,1.0178362849325593,0.0,0.25,1.0,146569.33333333334,118106.83333333333,0.9553783655015379,0.8333333333333334,0.16666666666666666,0.0,5.0,4.0,0.10714285714285714,1.0,4.0,1.7924812503605778,0.5,29.160714285714285,11.2,12.544321424453376,0.47169172787837793,1.0,0,NORMAL
102.04209929508555,142265.35495476582,1213.5714285714287,23.62266222217961,294.0,376707.4285714286,2.5714285714285716,2.5714285714285716,0.7738095238095238,4.0,0.8993522883905121,0.0,0.1956043956043956,0.8571428571428571,197085.57142857142,179621.85714285713,1.0088193263371816,0.7142857142857143,0.2857142857142857,0.0,3.0,4.0,0.043209876543209874,0.8,5.0,2.2359263506290326,0.42857142857142855,12.703703703703704,27.0,16.319722219858196,0.6232726946624539,1.0,0,NORMAL
929.3828364764697,55762.97018858818,60.0,0.23353280529529294,119.52173913043478,7171.304347826087,117.17391304347827,2.347826086956522,59.16014492753624,0.0,0.0,0.0,0.0,0.0,140.8695652173913,7030.434782608696,29.768840579710144,1.0,0.0,0.0,1.0,1.0,23.662551440329217,0.043478260869565216,23.0,4.523561956057013,1.0,2828.1893004115227,0.04418181818181818,0.04042685467003829,0.5221901808952527,23.0,1,SYN_FLOOD
6.8542137227729665,776.4907886690631,148.53411255411257,1.4740176947148227,9.4,1130.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,465.0,665.2,1.4353914035788518,1.0,0.0,0.0,1.0,1.0,0.0026029912100651847,1.0,1.0,0.0,1.0,0.024468117374612734,480.216758,253.52319285014067,0.6544781396237203,5.0,3,C2_BEACON
9.361241125237054,1431.5921839364908,170.25140796703295,1.0540186401553795,8.875,1370.375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,545.0,825.375,1.541329247541092,1.0,0.0,0.0,1.0,1.0,0.009512278547244155,1.0,1.0,0.0,1.0,0.08442147210679188,120.14546642857142,1.3902390018238757,0.988561065269662,8.0,3,C2_BEACON
7.427751259186973,1167.3075191957187,162.29097222222222,1.4135506989112416,9.333333333333334,1445.3333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,591.25,854.0833333333334,1.4629593665783862,1.0,0.0,0.0,1.0,1.0,0.009091970702470023,1.0,1.0,0.0,1.0,0.08485839322305354,119.9859883636364,1.4488782904664403,0.9880686796931769,12.0,3,C2_BEACON
12.781371516996694,1611.4753943203452,148.74170662670662,0.9231616375233112,10.333333333333334,1320.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,530.2,790.2,1.4791525913691048,1.0,0.0,0.0,1.0,1.0,0.00892829148943202,1.0,1.0,0.0,1.0,0.09225901205746422,120.0037625,1.9004621962092632,0.9844102023457735,15.0,3,C2_BEACON
9.234054280773563,1086.541577605019,136.29166666666666,0.2554906401727862,1.9,205.9,0.0,0.0,0.0,64.1,4.757682067025988,0.25109014207571817,0.4812222643299974,3.0,61.3,143.65,2.3440512187681835,0.0,1.0,0.0,1.0,1.0,0.07142857142857142,1.0,1.0,0.0,1.0,0.1357142857142857,14.736842105263158,10.396568792600748,0.5863446933307268,20.0,4,DNS_TUNNEL
